200,0.000006,0.000016,0.000016,0.000009,3271067996
201,0.000008,0.000012,0.000009,0.000010,2507945867
202,0.000007,0.000010,0.000010,0.000008,1547207565
203,0.000007,0.000010,0.000008,0.000008,1229821215
204,0.000007,0.000010,0.000008,0.000008,1585032040
205,0.000008,0.000012,0.000008,0.000011,2179651359
206,0.000009,0.000011,0.000011,0.000009,1415340765
207,0.000009,0.000010,0.000009,0.000010,994520516
208,0.000009,0.000010,0.000010,0.000009,679602960
209,0.000008,0.000009,0.000009,0.000008,690703669
210,0.000007,0.000008,0.000008,0.000008,502184994
211,0.000008,0.000008,0.000008,0.000008,440967883
212,0.000008,0.000010,0.000008,0.000009,910298126
213,0.000008,0.000009,0.000009,0.000009,795576484
214,0.000009,0.000010,0.000009,0.000009,1190841704
215,0.000009,0.000010,0.000009,0.000010,841784028
216,0.000008,0.000010,0.000010,0.000009,819027578
217,0.000008,0.000009,0.000009,0.000008,507707187
218,0.000008,0.000009,0.000008,0.000009,359457882
219,0.000008,0.000009,0.000009,0.000008,469707680
220,0.000006,0.000008,0.000008,0.000007,794735555
221,0.000007,0.000008,0.000007,0.000007,546752922
222,0.000007,0.000007,0.000007,0.000007,420178357
223,0.000006,0.000007,0.000007,0.000006,402206125
224,0.000006,0.000007,0.000006,0.000006,602206703
225,0.000006,0.000007,0.000006,0.000007,479855598
226,0.000007,0.000007,0.000007,0.000007,484227038
227,0.000007,0.000010,0.000007,0.000007,464565251
228,0.000008,0.000009,0.000009,0.000008,1147441100
229,0.000008,0.000008,0.000008,0.000008,645884625
230,0.000007,0.000008,0.000008,0.000007,560685269
231,0.000007,0.000008,0.000007,0.000008,800211655
232,0.000007,0.000008,0.000008,0.000008,644943959
233,0.000006,0.000008,0.000008,0.000006,719083156
234,0.000006,0.000007,0.000006,0.000006,798815195
235,0.000006,0.000007,0.000006,0.000007,538227669
236,0.000007,0.000007,0.000007,0.000007,374340895
237,0.000007,0.000008,0.000007,0.000007,809551822
238,0.000007,0.000008,0.000007,0.000007,506208122
239,0.000007,0.000008,0.000007,0.000008,368723897
240,0.000008,0.000008,0.000008,0.000008,511642751
241,0.000008,0.000010,0.000008,0.000009,1049937292
242,0.000008,0.000009,0.000009,0.000009,774601888
243,0.000008,0.000009,0.000009,0.000008,472303878
244,0.000008,0.000008,0.000008,0.000008,350380456
245,0.000008,0.000009,0.000008,0.000009,387155665
246,0.000008,0.000009,0.000009,0.000009,382389431
247,0.000008,0.000009,0.000009,0.000008,414501521
248,0.000008,0.000009,0.000008,0.000009,695333646
249,0.000009,0.000009,0.000009,0.000009,400230047
250,0.000008,0.000009,0.000009,0.000008,461821077
251,0.000008,0.000008,0.000008,0.000008,329969149
252,0.000008,0.000008,0.000008,0.000008,307713037
253,0.000008,0.000008,0.000008,0.000008,298920323
254,0.000007,0.000008,0.000008,0.000008,368432617
255,0.000007,0.000008,0.000008,0.000007,314206348
256,0.000007,0.000008,0.000007,0.000007,395606690
257,0.000007,0.000007,0.000007,0.000007,324530088
258,0.000007,0.000007,0.000007,0.000007,271727428
259,0.000007,0.000007,0.000007,0.000007,268313051
260,0.000007,0.000007,0.000007,0.000007,248486447
261,0.000006,0.000007,0.000007,0.000006,300950718
262,0.000006,0.000006,0.000006,0.000006,319956020
263,0.000006,0.000007,0.000006,0.000007,426562130
264,0.000006,0.000007,0.000007,0.000006,280680850
265,0.000006,0.000007,0.000006,0.000006,287940255
266,0.000006,0.000007,0.000006,0.000006,306621338
267,0.000006,0.000007,0.000006,0.000006,254137124
268,0.000006,0.000007,0.000006,0.000006,498257871
269,0.000006,0.000006,0.000006,0.000006,255458467
270,0.000006,0.000006,0.000006,0.000006,226907730
271,0.000006,0.000007,0.000006,0.000006,242987987
272,0.000006,0.000006,0.000006,0.000006,230614586
273,0.000006,0.000006,0.000006,0.000006,198884325
274,0.000006,0.000007,0.000006,0.000006,311601900
275,0.000006,0.000006,0.000006,0.000006,233023667
276,0.000006,0.000006,0.000006,0.000006,199311312
277,0.000006,0.000006,0.000006,0.000006,204792386
278,0.000006,0.000006,0.000006,0.000006,223975108
279,0.000006,0.000006,0.000006,0.000006,248522840
280,0.000006,0.000008,0.000006,0.000008,734135430
281,0.000007,0.000009,0.000008,0.000007,923406924
282,0.000007,0.000008,0.000007,0.000008,513264306
283,0.000007,0.000008,0.000008,0.000008,358181887
284,0.000008,0.000008,0.000008,0.000008,567005556
285,0.000007,0.000008,0.000008,0.000008,447258857
286,0.000008,0.000008,0.000008,0.000008,405525616
287,0.000008,0.000009,0.000008,0.000008,633410230
288,0.000008,0.000009,0.000008,0.000009,511338751
289,0.000008,0.000009,0.000009,0.000009,1002600515
290,0.000008,0.000009,0.000009,0.000008,655276452
291,0.000008,0.000008,0.000008,0.000008,490220596
292,0.000008,0.000008,0.000008,0.000008,358840820
293,0.000008,0.000009,0.000008,0.000008,360709045
294,0.000008,0.000009,0.000008,0.000008,314483766
295,0.000008,0.000008,0.000008,0.000008,292686165
296,0.000008,0.000008,0.000008,0.000008,327215667
297,0.000007,0.000008,0.000008,0.000007,393979166
298,0.000007,0.000008,0.000008,0.000008,338503381
299,0.000007,0.000008,0.000008,0.000007,323676890
300,0.000007,0.000008,0.000007,0.000007,320305426
301,0.000007,0.000007,0.000007,0.000007,223873537
302,0.000007,0.000007,0.000007,0.000007,236155012
303,0.000007,0.000007,0.000007,0.000007,253774182
304,0.000007,0.000007,0.000007,0.000007,290290305
305,0.000007,0.000007,0.000007,0.000007,261160667
306,0.000007,0.000007,0.000007,0.000007,283366175
307,0.000007,0.000007,0.000007,0.000007,260789327
308,0.000007,0.000008,0.000007,0.000007,378296266
309,0.000007,0.000008,0.000007,0.000008,300455633
310,0.000007,0.000008,0.000008,0.000007,334086564
311,0.000005,0.000007,0.000007,0.000006,626371078
312,0.000005,0.000008,0.000006,0.000007,986403280
313,0.000007,0.000008,0.000007,0.000007,784078100
314,0.000007,0.000008,0.000007,0.000007,423733163
315,0.000007,0.000007,0.000007,0.000007,229243568
316,0.000007,0.000007,0.000007,0.000007,243064232
317,0.000006,0.000007,0.000007,0.000007,312789256
318,0.000006,0.000007,0.000007,0.000007,184111151
319,0.000007,0.000007,0.000007,0.000007,203289266
320,0.000007,0.000009,0.000007,0.000009,1624140154
321,0.000008,0.000009,0.000009,0.000008,1663423890
322,0.000008,0.000009,0.000008,0.000008,495513218
323,0.000007,0.000008,0.000008,0.000008,572892039
324,0.000007,0.000008,0.000008,0.000007,586521394
325,0.000007,0.000007,0.000007,0.000007,382463972
326,0.000007,0.000007,0.000007,0.000007,280642205
327,0.000007,0.000008,0.000007,0.000008,370820478
328,0.000007,0.000008,0.000008,0.000007,456964069
329,0.000007,0.000008,0.000007,0.000007,227277343
330,0.000007,0.000007,0.000007,0.000007,257921523
331,0.000007,0.000007,0.000007,0.000007,207040951
332,0.000007,0.000007,0.000007,0.000007,229379215
333,0.000007,0.000007,0.000007,0.000007,193035725
334,0.000007,0.000007,0.000007,0.000007,308553065
335,0.000007,0.000008,0.000007,0.000008,316837935
336,0.000007,0.000008,0.000008,0.000008,320232218
337,0.000008,0.000009,0.000008,0.000009,627602337
338,0.000008,0.000015,0.000009,0.000013,5113996411
339,0.000012,0.000020,0.000013,0.000017,9382762020
340,0.000017,0.000029,0.000017,0.000028,15233960302
341,0.000021,0.000035,0.000028,0.000023,18731843000
342,0.000021,0.000029,0.000023,0.000027,12326548369
343,0.000024,0.000030,0.000027,0.000027,6401062357
344,0.000025,0.000028,0.000027,0.000026,3597266431
345,0.000026,0.000032,0.000026,0.000031,7321688785
346,0.000027,0.000032,0.000031,0.000029,4868743619
347,0.000028,0.000031,0.000029,0.000029,3082220289
348,0.000027,0.000030,0.000029,0.000027,2727081948
349,0.000023,0.000027,0.000027,0.000025,4121246428
350,0.000025,0.000027,0.000025,0.000026,1871226740
351,0.000024,0.000029,0.000026,0.000028,2304858857
352,0.000026,0.000030,0.000028,0.000029,3919367323
353,0.000028,0.000029,0.000029,0.000028,1651861422
354,0.000027,0.000029,0.000028,0.000029,1676016339
355,0.000027,0.000029,0.000029,0.000027,1540610794
356,0.000027,0.000028,0.000027,0.000028,1297177007
357,0.000028,0.000035,0.000028,0.000034,4703212108
358,0.000034,0.000044,0.000034,0.000036,15337292521
359,0.000035,0.000044,0.000036,0.000042,8244210217
360,0.000041,0.000049,0.000042,0.000048,11176750625
361,0.000047,0.000087,0.000048,0.000080,39053846018
362,0.000057,0.000088,0.000079,0.000068,32835212339
363,0.000061,0.000077,0.000069,0.000075,14287074318
364,0.000062,0.000078,0.000075,0.000065,8093183339
365,0.000059,0.000070,0.000065,0.000067,7990702699
366,0.000066,0.000075,0.000067,0.000072,8120747918
367,0.000067,0.000073,0.000072,0.000069,5316969434
368,0.000053,0.000069,0.000069,0.000055,6495261244
369,0.000043,0.000061,0.000055,0.000049,11486664527
370,0.000046,0.000065,0.000049,0.000062,12401211699
371,0.000055,0.000063,0.000063,0.000059,6445477874
372,0.000056,0.000060,0.000059,0.000057,3123242451
373,0.000053,0.000059,0.000057,0.000055,4496482335
374,0.000054,0.000058,0.000055,0.000055,3142625649
375,0.000046,0.000055,0.000055,0.000050,4318757158
376,0.000049,0.000058,0.000050,0.000057,5753844727
377,0.000051,0.000057,0.000057,0.000052,2888701214
378,0.000051,0.000053,0.000052,0.000052,1678572265
379,0.000052,0.000056,0.000052,0.000053,2504828825
380,0.000052,0.000056,0.000053,0.000053,2588941477
381,0.000046,0.000054,0.000054,0.000048,3935874227
382,0.000047,0.000050,0.000048,0.000048,2389403757
383,0.000041,0.000049,0.000048,0.000042,3495863723
384,0.000042,0.000052,0.000043,0.000049,4244014798
385,0.000046,0.000050,0.000049,0.000048,2406332845
386,0.000044,0.000048,0.000048,0.000044,1636858723
387,0.000043,0.000046,0.000044,0.000043,1806619697
388,0.000041,0.000045,0.000043,0.000042,1893597811
389,0.000036,0.000043,0.000042,0.000040,2027746049
390,0.000038,0.000048,0.000038,0.000040,4151282645
391,0.000036,0.000043,0.000043,0.000038,3770758761
392,0.000038,0.000042,0.000039,0.000039,2068580738
393,0.000037,0.000040,0.000039,0.000039,1902056544
394,0.000039,0.000046,0.000039,0.000046,3667758287
395,0.000043,0.000054,0.000045,0.000047,9568498541
